2021-06-26 22:06:778 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:521 INFO  LoginPage :65 - Verify Error Message: [[ChromeDriver: chrome on WINDOWS (4b237be5ac3f8c1b028ecbfcb3a80037)] -> css selector: div.master-wrapper-page:nth-child(6) div.master-wrapper-content div.master-column-wrapper div.center-1 div.page.login-page div.page-body div.customer-blocks div.returning-wrapper.fieldset form:nth-child(1) > div.message-error.validation-summary-errors:nth-child(1)]
2021-06-30 17:06:378 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:802 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (182a923575c9cf87e16aefc56d7e56fc)] -> link text: Log in]
2021-06-30 17:06:955 INFO  LoginPage :45 - Entering email address : xyz@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (182a923575c9cf87e16aefc56d7e56fc)] -> id: Email]
2021-06-30 17:06:87 INFO  LoginPage :50 - Entering password : abc123 to password field : [[ChromeDriver: chrome on WINDOWS (182a923575c9cf87e16aefc56d7e56fc)] -> id: Password]
2021-06-30 17:06:116 INFO  LoginPage :54 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (182a923575c9cf87e16aefc56d7e56fc)] -> xpath: //button[contains(text(),'Log in')]]
2021-06-30 17:06:215 INFO  LoginPage :65 - Verify Error Message: [[ChromeDriver: chrome on WINDOWS (182a923575c9cf87e16aefc56d7e56fc)] -> css selector: div.master-wrapper-page:nth-child(6) div.master-wrapper-content div.master-column-wrapper div.center-1 div.page.login-page div.page-body div.customer-blocks div.returning-wrapper.fieldset form:nth-child(1) > div.message-error.validation-summary-errors:nth-child(1)]
2021-06-30 17:06:115 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:467 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (659a56801dd23210e70e90ca2ac78535)] -> link text: Log in]
2021-06-30 17:06:613 INFO  LoginPage :45 - Entering email address : amdnff@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (659a56801dd23210e70e90ca2ac78535)] -> id: Email]
2021-06-30 17:06:749 INFO  LoginPage :50 - Entering password : xyz123 to password field : [[ChromeDriver: chrome on WINDOWS (659a56801dd23210e70e90ca2ac78535)] -> id: Password]
2021-06-30 17:06:779 INFO  LoginPage :54 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (659a56801dd23210e70e90ca2ac78535)] -> xpath: //button[contains(text(),'Log in')]]
2021-06-30 17:06:832 INFO  LoginPage :65 - Verify Error Message: [[ChromeDriver: chrome on WINDOWS (659a56801dd23210e70e90ca2ac78535)] -> css selector: div.master-wrapper-page:nth-child(6) div.master-wrapper-content div.master-column-wrapper div.center-1 div.page.login-page div.page-body div.customer-blocks div.returning-wrapper.fieldset form:nth-child(1) > div.message-error.validation-summary-errors:nth-child(1)]
2021-06-30 17:06:707 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:410 INFO  HomePage :93 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (21d28170185226b9248d9e49f5e76c94)] -> xpath: //a[@class='ico-register']]
2021-06-30 17:06:446 INFO  RegisterPage :30 - Verify Text : [[ChromeDriver: chrome on WINDOWS (21d28170185226b9248d9e49f5e76c94)] -> xpath: //h1[contains(text(),'Register')]]
2021-06-30 17:06:429 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:128 INFO  HomePage :93 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (33494b2469a70ba8ec42247ee8df8944)] -> xpath: //a[@class='ico-register']]
2021-06-30 17:06:256 INFO  RegisterPage :39 - Entering lastname  : patel to lastname field : [[ChromeDriver: chrome on WINDOWS (33494b2469a70ba8ec42247ee8df8944)] -> id: LastName]
2021-06-30 17:06:397 INFO  LoginPage :45 - Entering email address : vrajeshpatel13583@yahoo.com to email field : [[ChromeDriver: chrome on WINDOWS (33494b2469a70ba8ec42247ee8df8944)] -> id: Email]
2021-06-30 17:06:521 INFO  LoginPage :50 - Entering password : abc1234 to password field : [[ChromeDriver: chrome on WINDOWS (33494b2469a70ba8ec42247ee8df8944)] -> id: Password]
2021-06-30 17:06:625 INFO  RegisterPage :43 - Entering ConfirmPassword  : abc1234 to ConfirmPassword field : [[ChromeDriver: chrome on WINDOWS (33494b2469a70ba8ec42247ee8df8944)] -> id: ConfirmPassword]
2021-06-30 17:06:655 INFO  RegisterPage :46 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (33494b2469a70ba8ec42247ee8df8944)] -> xpath: //button[@id='register-button']]
2021-06-30 17:06:774 INFO  RegisterPage :51 - Verify First Name Text : [[ChromeDriver: chrome on WINDOWS (33494b2469a70ba8ec42247ee8df8944)] -> xpath: //span[@id='FirstName-error']]
2021-06-30 17:06:696 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 17:06:491 INFO  HomePage :93 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (2c8056694f814c4742d5f43838a362d2)] -> xpath: //a[@class='ico-register']]
2021-06-30 17:06:618 INFO  RegisterPage :35 - Entering firstname : vrajesh to firstname field : [[ChromeDriver: chrome on WINDOWS (2c8056694f814c4742d5f43838a362d2)] -> id: FirstName]
2021-06-30 17:06:749 INFO  RegisterPage :39 - Entering lastname  : patel to lastname field : [[ChromeDriver: chrome on WINDOWS (2c8056694f814c4742d5f43838a362d2)] -> id: LastName]
2021-06-30 17:06:904 INFO  LoginPage :45 - Entering email address : vrajeshpatel@yahoo.com to email field : [[ChromeDriver: chrome on WINDOWS (2c8056694f814c4742d5f43838a362d2)] -> id: Email]
2021-06-30 17:06:36 INFO  LoginPage :50 - Entering password : abc1234 to password field : [[ChromeDriver: chrome on WINDOWS (2c8056694f814c4742d5f43838a362d2)] -> id: Password]
2021-06-30 17:06:164 INFO  RegisterPage :43 - Entering ConfirmPassword  : abc1234 to ConfirmPassword field : [[ChromeDriver: chrome on WINDOWS (2c8056694f814c4742d5f43838a362d2)] -> id: ConfirmPassword]
2021-06-30 17:06:192 INFO  RegisterPage :46 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (2c8056694f814c4742d5f43838a362d2)] -> xpath: //button[@id='register-button']]
2021-06-30 17:06:716 INFO  RegisterPage :30 - Verify Text : [[ChromeDriver: chrome on WINDOWS (2c8056694f814c4742d5f43838a362d2)] -> xpath: //h1[contains(text(),'Register')]]
2021-06-30 18:06:725 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:412 INFO  HomePage :46 - MouseHover on Computer link : [[ChromeDriver: chrome on WINDOWS (1b376b7eac4a78feb0aa1a7d28960a5a)] -> link text: Computers]
2021-06-30 18:06:714 INFO  ComputerPage :33 - Clicking on Desktops link : [[ChromeDriver: chrome on WINDOWS (1b376b7eac4a78feb0aa1a7d28960a5a)] -> link text: Desktops]
2021-06-30 18:06:764 INFO  ComputerPage :36 - Verify on Desktops Text : [[ChromeDriver: chrome on WINDOWS (1b376b7eac4a78feb0aa1a7d28960a5a)] -> xpath: //h1[contains(text(),'Desktops')]]
2021-06-30 18:06:839 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:460 INFO  HomePage :46 - MouseHover on Computer link : [[ChromeDriver: chrome on WINDOWS (d8c7bb147aa18a2cf5511614259ffcb7)] -> link text: Computers]
2021-06-30 18:06:912 INFO  ComputerPage :41 - Clicking on Notebooks link : [[ChromeDriver: chrome on WINDOWS (d8c7bb147aa18a2cf5511614259ffcb7)] -> xpath: //ul[@class='top-menu notmobile']/li[1]/ul/li[2]/a]
2021-06-30 18:06:934 INFO  ComputerPage :44 - Verify on Notebooks Text : [[ChromeDriver: chrome on WINDOWS (d8c7bb147aa18a2cf5511614259ffcb7)] -> xpath: //h1[contains(text(),'Notebooks')]]
2021-06-30 18:06:939 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:795 INFO  HomePage :46 - MouseHover on Computer link : [[ChromeDriver: chrome on WINDOWS (df4294a43e3b69872cb2d85320533e0a)] -> link text: Computers]
2021-06-30 18:06:57 INFO  ComputerPage :49 - Clicking on Software link : [[ChromeDriver: chrome on WINDOWS (df4294a43e3b69872cb2d85320533e0a)] -> xpath: //ul[@class='top-menu notmobile']/li[1]/ul/li[3]/a]
2021-06-30 18:06:93 INFO  ComputerPage :52 - Verify on Software Text : [[ChromeDriver: chrome on WINDOWS (df4294a43e3b69872cb2d85320533e0a)] -> xpath: //h1[contains(text(),'Software')]]
2021-06-30 18:06:217 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:840 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (a9101885eff8d2e14fff5cefae33a3ef)] -> link text: Log in]
2021-06-30 18:06:877 INFO  LoginPage :59 - Getting text from : [[ChromeDriver: chrome on WINDOWS (a9101885eff8d2e14fff5cefae33a3ef)] -> xpath: //div[@class='page-title']//h1]
2021-06-30 18:06:878 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:891 INFO  HomePage :93 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (fcee410c83ada1bed935f8dc0ad97edb)] -> xpath: //a[@class='ico-register']]
2021-06-30 18:06:65 INFO  RegisterPage :35 - Entering firstname : vrajesh to firstname field : [[ChromeDriver: chrome on WINDOWS (fcee410c83ada1bed935f8dc0ad97edb)] -> id: FirstName]
2021-06-30 18:06:204 INFO  RegisterPage :39 - Entering lastname  : patel to lastname field : [[ChromeDriver: chrome on WINDOWS (fcee410c83ada1bed935f8dc0ad97edb)] -> id: LastName]
2021-06-30 18:06:368 INFO  LoginPage :45 - Entering email address : vrajeshpatel12@yahoo.com to email field : [[ChromeDriver: chrome on WINDOWS (fcee410c83ada1bed935f8dc0ad97edb)] -> id: Email]
2021-06-30 18:06:520 INFO  LoginPage :50 - Entering password : abc1234 to password field : [[ChromeDriver: chrome on WINDOWS (fcee410c83ada1bed935f8dc0ad97edb)] -> id: Password]
2021-06-30 18:06:688 INFO  RegisterPage :43 - Entering ConfirmPassword  : abc1234 to ConfirmPassword field : [[ChromeDriver: chrome on WINDOWS (fcee410c83ada1bed935f8dc0ad97edb)] -> id: ConfirmPassword]
2021-06-30 18:06:734 INFO  RegisterPage :46 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (fcee410c83ada1bed935f8dc0ad97edb)] -> xpath: //button[@id='register-button']]
2021-06-30 18:06:710 INFO  LoginPage :71 - Clicking On Logout Button : [[ChromeDriver: chrome on WINDOWS (fcee410c83ada1bed935f8dc0ad97edb)] -> xpath: //a[contains(text(),'Log out')]]
2021-06-30 18:06:237 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (fcee410c83ada1bed935f8dc0ad97edb)] -> link text: Log in]
2021-06-30 18:06:782 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:854 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (1041fb567bd9fdcb7c1d4ad0c3446a57)] -> link text: Log in]
2021-06-30 18:06:988 INFO  LoginPage :45 - Entering email address : abcd123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (1041fb567bd9fdcb7c1d4ad0c3446a57)] -> id: Email]
2021-06-30 18:06:123 INFO  LoginPage :50 - Entering password : xyz123 to password field : [[ChromeDriver: chrome on WINDOWS (1041fb567bd9fdcb7c1d4ad0c3446a57)] -> id: Password]
2021-06-30 18:06:153 INFO  LoginPage :54 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (1041fb567bd9fdcb7c1d4ad0c3446a57)] -> xpath: //button[contains(text(),'Log in')]]
2021-06-30 18:06:202 INFO  LoginPage :65 - Verify Error Message: [[ChromeDriver: chrome on WINDOWS (1041fb567bd9fdcb7c1d4ad0c3446a57)] -> css selector: div.master-wrapper-page:nth-child(6) div.master-wrapper-content div.master-column-wrapper div.center-1 div.page.login-page div.page-body div.customer-blocks div.returning-wrapper.fieldset form:nth-child(1) > div.message-error.validation-summary-errors:nth-child(1)]
2021-06-30 18:06:203 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:988 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (cb197bc5091b5d2ebb90efc462754e30)] -> link text: Log in]
2021-06-30 18:06:107 INFO  LoginPage :45 - Entering email address : xyz@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (cb197bc5091b5d2ebb90efc462754e30)] -> id: Email]
2021-06-30 18:06:228 INFO  LoginPage :50 - Entering password : abc123 to password field : [[ChromeDriver: chrome on WINDOWS (cb197bc5091b5d2ebb90efc462754e30)] -> id: Password]
2021-06-30 18:06:262 INFO  LoginPage :54 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (cb197bc5091b5d2ebb90efc462754e30)] -> xpath: //button[contains(text(),'Log in')]]
2021-06-30 18:06:802 INFO  LoginPage :65 - Verify Error Message: [[ChromeDriver: chrome on WINDOWS (cb197bc5091b5d2ebb90efc462754e30)] -> css selector: div.master-wrapper-page:nth-child(6) div.master-wrapper-content div.master-column-wrapper div.center-1 div.page.login-page div.page-body div.customer-blocks div.returning-wrapper.fieldset form:nth-child(1) > div.message-error.validation-summary-errors:nth-child(1)]
2021-06-30 18:06:720 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:448 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (b3b83af70ace904efc1194a6b0db632c)] -> link text: Log in]
2021-06-30 18:06:577 INFO  LoginPage :45 - Entering email address : amdnff@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (b3b83af70ace904efc1194a6b0db632c)] -> id: Email]
2021-06-30 18:06:704 INFO  LoginPage :50 - Entering password : xyz123 to password field : [[ChromeDriver: chrome on WINDOWS (b3b83af70ace904efc1194a6b0db632c)] -> id: Password]
2021-06-30 18:06:739 INFO  LoginPage :54 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (b3b83af70ace904efc1194a6b0db632c)] -> xpath: //button[contains(text(),'Log in')]]
2021-06-30 18:06:927 INFO  LoginPage :65 - Verify Error Message: [[ChromeDriver: chrome on WINDOWS (b3b83af70ace904efc1194a6b0db632c)] -> css selector: div.master-wrapper-page:nth-child(6) div.master-wrapper-content div.master-column-wrapper div.center-1 div.page.login-page div.page-body div.customer-blocks div.returning-wrapper.fieldset form:nth-child(1) > div.message-error.validation-summary-errors:nth-child(1)]
2021-06-30 18:06:862 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:546 INFO  HomePage :93 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (bbd4fd240a538eb67a8eec226d6e2a7e)] -> xpath: //a[@class='ico-register']]
2021-06-30 18:06:593 INFO  RegisterPage :30 - Verify Text : [[ChromeDriver: chrome on WINDOWS (bbd4fd240a538eb67a8eec226d6e2a7e)] -> xpath: //h1[contains(text(),'Register')]]
2021-06-30 18:06:574 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:871 INFO  HomePage :93 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (1cec48b5df3fc3b947387d85dfac78d8)] -> xpath: //a[@class='ico-register']]
2021-06-30 18:06:19 INFO  RegisterPage :39 - Entering lastname  : patel to lastname field : [[ChromeDriver: chrome on WINDOWS (1cec48b5df3fc3b947387d85dfac78d8)] -> id: LastName]
2021-06-30 18:06:169 INFO  LoginPage :45 - Entering email address : vrajeshpatel13583@yahoo.com to email field : [[ChromeDriver: chrome on WINDOWS (1cec48b5df3fc3b947387d85dfac78d8)] -> id: Email]
2021-06-30 18:06:320 INFO  LoginPage :50 - Entering password : abc1234 to password field : [[ChromeDriver: chrome on WINDOWS (1cec48b5df3fc3b947387d85dfac78d8)] -> id: Password]
2021-06-30 18:06:459 INFO  RegisterPage :43 - Entering ConfirmPassword  : abc1234 to ConfirmPassword field : [[ChromeDriver: chrome on WINDOWS (1cec48b5df3fc3b947387d85dfac78d8)] -> id: ConfirmPassword]
2021-06-30 18:06:488 INFO  RegisterPage :46 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (1cec48b5df3fc3b947387d85dfac78d8)] -> xpath: //button[@id='register-button']]
2021-06-30 18:06:615 INFO  RegisterPage :51 - Verify First Name Text : [[ChromeDriver: chrome on WINDOWS (1cec48b5df3fc3b947387d85dfac78d8)] -> xpath: //span[@id='FirstName-error']]
2021-06-30 18:06:576 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:711 INFO  HomePage :93 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (d4f9704275a1547b9b386690fda00009)] -> xpath: //a[@class='ico-register']]
2021-06-30 18:06:863 INFO  RegisterPage :35 - Entering firstname : vrajesh to firstname field : [[ChromeDriver: chrome on WINDOWS (d4f9704275a1547b9b386690fda00009)] -> id: FirstName]
2021-06-30 18:06:998 INFO  RegisterPage :39 - Entering lastname  : patel to lastname field : [[ChromeDriver: chrome on WINDOWS (d4f9704275a1547b9b386690fda00009)] -> id: LastName]
2021-06-30 18:06:176 INFO  LoginPage :45 - Entering email address : vrajeshpatel@yahoo.com to email field : [[ChromeDriver: chrome on WINDOWS (d4f9704275a1547b9b386690fda00009)] -> id: Email]
2021-06-30 18:06:313 INFO  LoginPage :50 - Entering password : abc1234 to password field : [[ChromeDriver: chrome on WINDOWS (d4f9704275a1547b9b386690fda00009)] -> id: Password]
2021-06-30 18:06:450 INFO  RegisterPage :43 - Entering ConfirmPassword  : abc1234 to ConfirmPassword field : [[ChromeDriver: chrome on WINDOWS (d4f9704275a1547b9b386690fda00009)] -> id: ConfirmPassword]
2021-06-30 18:06:494 INFO  RegisterPage :46 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (d4f9704275a1547b9b386690fda00009)] -> xpath: //button[@id='register-button']]
2021-06-30 18:06:838 INFO  RegisterPage :30 - Verify Text : [[ChromeDriver: chrome on WINDOWS (d4f9704275a1547b9b386690fda00009)] -> xpath: //h1[contains(text(),'Register')]]
2021-06-30 18:06:314 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:378 INFO  HomePage :46 - MouseHover on Computer link : [[ChromeDriver: chrome on WINDOWS (e0f54ec8afc48758f6d355a0731917b1)] -> link text: Computers]
2021-06-30 18:06:505 INFO  ComputerPage :33 - Clicking on Desktops link : [[ChromeDriver: chrome on WINDOWS (e0f54ec8afc48758f6d355a0731917b1)] -> link text: Desktops]
2021-06-30 18:06:954 INFO  ComputerPage :36 - Verify on Desktops Text : [[ChromeDriver: chrome on WINDOWS (e0f54ec8afc48758f6d355a0731917b1)] -> xpath: //h1[contains(text(),'Desktops')]]
2021-06-30 18:06:77 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:688 INFO  HomePage :46 - MouseHover on Computer link : [[ChromeDriver: chrome on WINDOWS (1ca1e0d7726c623e2633796521bfb530)] -> link text: Computers]
2021-06-30 18:06:562 INFO  ComputerPage :41 - Clicking on Notebooks link : [[ChromeDriver: chrome on WINDOWS (1ca1e0d7726c623e2633796521bfb530)] -> xpath: //ul[@class='top-menu notmobile']/li[1]/ul/li[2]/a]
2021-06-30 18:06:920 INFO  ComputerPage :44 - Verify on Notebooks Text : [[ChromeDriver: chrome on WINDOWS (1ca1e0d7726c623e2633796521bfb530)] -> xpath: //h1[contains(text(),'Notebooks')]]
2021-06-30 18:06:168 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:405 INFO  HomePage :46 - MouseHover on Computer link : [[ChromeDriver: chrome on WINDOWS (598f0ead59ade2858b56832c13bdd3a6)] -> link text: Computers]
2021-06-30 18:06:738 INFO  ComputerPage :49 - Clicking on Software link : [[ChromeDriver: chrome on WINDOWS (598f0ead59ade2858b56832c13bdd3a6)] -> xpath: //ul[@class='top-menu notmobile']/li[1]/ul/li[3]/a]
2021-06-30 18:06:839 INFO  ComputerPage :52 - Verify on Software Text : [[ChromeDriver: chrome on WINDOWS (598f0ead59ade2858b56832c13bdd3a6)] -> xpath: //h1[contains(text(),'Software')]]
2021-06-30 18:06:922 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:101 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (5ed47385e6c5ef4ee366d57cf4a90b47)] -> link text: Log in]
2021-06-30 18:06:176 INFO  LoginPage :59 - Getting text from : [[ChromeDriver: chrome on WINDOWS (5ed47385e6c5ef4ee366d57cf4a90b47)] -> xpath: //div[@class='page-title']//h1]
2021-06-30 18:06:367 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:395 INFO  HomePage :93 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (071b5cf93f55fb600d007daac724ba30)] -> xpath: //a[@class='ico-register']]
2021-06-30 18:06:759 INFO  RegisterPage :35 - Entering firstname : vrajesh to firstname field : [[ChromeDriver: chrome on WINDOWS (071b5cf93f55fb600d007daac724ba30)] -> id: FirstName]
2021-06-30 18:06:81 INFO  RegisterPage :39 - Entering lastname  : patel to lastname field : [[ChromeDriver: chrome on WINDOWS (071b5cf93f55fb600d007daac724ba30)] -> id: LastName]
2021-06-30 18:06:454 INFO  LoginPage :45 - Entering email address : vrajeshpatel1983@yahoo.com to email field : [[ChromeDriver: chrome on WINDOWS (071b5cf93f55fb600d007daac724ba30)] -> id: Email]
2021-06-30 18:06:742 INFO  LoginPage :50 - Entering password : abc1234 to password field : [[ChromeDriver: chrome on WINDOWS (071b5cf93f55fb600d007daac724ba30)] -> id: Password]
2021-06-30 18:06:04 INFO  RegisterPage :43 - Entering ConfirmPassword  : abc1234 to ConfirmPassword field : [[ChromeDriver: chrome on WINDOWS (071b5cf93f55fb600d007daac724ba30)] -> id: ConfirmPassword]
2021-06-30 18:06:79 INFO  RegisterPage :46 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (071b5cf93f55fb600d007daac724ba30)] -> xpath: //button[@id='register-button']]
2021-06-30 18:06:648 INFO  LoginPage :71 - Clicking On Logout Button : [[ChromeDriver: chrome on WINDOWS (071b5cf93f55fb600d007daac724ba30)] -> xpath: //a[contains(text(),'Log out')]]
2021-06-30 18:06:683 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (071b5cf93f55fb600d007daac724ba30)] -> link text: Log in]
2021-06-30 18:06:938 INFO  LoginPage :45 - Entering email address : vrajeshpatel1983@yahoo.com to email field : [[ChromeDriver: chrome on WINDOWS (071b5cf93f55fb600d007daac724ba30)] -> id: Email]
2021-06-30 18:06:188 INFO  LoginPage :50 - Entering password : abc1234 to password field : [[ChromeDriver: chrome on WINDOWS (071b5cf93f55fb600d007daac724ba30)] -> id: Password]
2021-06-30 18:06:231 INFO  LoginPage :54 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (071b5cf93f55fb600d007daac724ba30)] -> xpath: //button[contains(text(),'Log in')]]
2021-06-30 18:06:769 INFO  LoginPage :75 - Getting welcome text from : [[ChromeDriver: chrome on WINDOWS (071b5cf93f55fb600d007daac724ba30)] -> xpath: //h2[contains(text(),'Welcome to our store')]]
2021-06-30 18:06:622 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:668 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (3bbe629f6f380d68304efe30d10ae244)] -> link text: Log in]
2021-06-30 18:06:24 INFO  LoginPage :45 - Entering email address : abcd123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (3bbe629f6f380d68304efe30d10ae244)] -> id: Email]
2021-06-30 18:06:368 INFO  LoginPage :50 - Entering password : xyz123 to password field : [[ChromeDriver: chrome on WINDOWS (3bbe629f6f380d68304efe30d10ae244)] -> id: Password]
2021-06-30 18:06:427 INFO  LoginPage :54 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (3bbe629f6f380d68304efe30d10ae244)] -> xpath: //button[contains(text(),'Log in')]]
2021-06-30 18:06:43 INFO  LoginPage :65 - Verify Error Message: [[ChromeDriver: chrome on WINDOWS (3bbe629f6f380d68304efe30d10ae244)] -> css selector: div.master-wrapper-page:nth-child(6) div.master-wrapper-content div.master-column-wrapper div.center-1 div.page.login-page div.page-body div.customer-blocks div.returning-wrapper.fieldset form:nth-child(1) > div.message-error.validation-summary-errors:nth-child(1)]
2021-06-30 18:06:893 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:922 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (e61db4d5bb773d147234c5af053cedf1)] -> link text: Log in]
2021-06-30 18:06:276 INFO  LoginPage :45 - Entering email address : xyz@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (e61db4d5bb773d147234c5af053cedf1)] -> id: Email]
2021-06-30 18:06:705 INFO  LoginPage :50 - Entering password : abc123 to password field : [[ChromeDriver: chrome on WINDOWS (e61db4d5bb773d147234c5af053cedf1)] -> id: Password]
2021-06-30 18:06:783 INFO  LoginPage :54 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (e61db4d5bb773d147234c5af053cedf1)] -> xpath: //button[contains(text(),'Log in')]]
2021-06-30 18:06:364 INFO  LoginPage :65 - Verify Error Message: [[ChromeDriver: chrome on WINDOWS (e61db4d5bb773d147234c5af053cedf1)] -> css selector: div.master-wrapper-page:nth-child(6) div.master-wrapper-content div.master-column-wrapper div.center-1 div.page.login-page div.page-body div.customer-blocks div.returning-wrapper.fieldset form:nth-child(1) > div.message-error.validation-summary-errors:nth-child(1)]
2021-06-30 18:06:240 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:980 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (0bc3e04ad57a74296fe8517709538f55)] -> link text: Log in]
2021-06-30 18:06:349 INFO  LoginPage :45 - Entering email address : amdnff@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (0bc3e04ad57a74296fe8517709538f55)] -> id: Email]
2021-06-30 18:06:724 INFO  LoginPage :50 - Entering password : xyz123 to password field : [[ChromeDriver: chrome on WINDOWS (0bc3e04ad57a74296fe8517709538f55)] -> id: Password]
2021-06-30 18:06:793 INFO  LoginPage :54 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (0bc3e04ad57a74296fe8517709538f55)] -> xpath: //button[contains(text(),'Log in')]]
2021-06-30 18:06:691 INFO  LoginPage :65 - Verify Error Message: [[ChromeDriver: chrome on WINDOWS (0bc3e04ad57a74296fe8517709538f55)] -> css selector: div.master-wrapper-page:nth-child(6) div.master-wrapper-content div.master-column-wrapper div.center-1 div.page.login-page div.page-body div.customer-blocks div.returning-wrapper.fieldset form:nth-child(1) > div.message-error.validation-summary-errors:nth-child(1)]
2021-06-30 18:06:555 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:999 INFO  HomePage :93 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (9893646e440539757e4d20e724663c10)] -> xpath: //a[@class='ico-register']]
2021-06-30 18:06:59 INFO  RegisterPage :30 - Verify Text : [[ChromeDriver: chrome on WINDOWS (9893646e440539757e4d20e724663c10)] -> xpath: //h1[contains(text(),'Register')]]
2021-06-30 18:06:681 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:900 INFO  HomePage :93 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (7ad57bacd8426f5a8ac08195f2eb3c46)] -> xpath: //a[@class='ico-register']]
2021-06-30 18:06:187 INFO  RegisterPage :39 - Entering lastname  : patel to lastname field : [[ChromeDriver: chrome on WINDOWS (7ad57bacd8426f5a8ac08195f2eb3c46)] -> id: LastName]
